OrderID,OrderDate,Region,State,City,CustomerID,CustomerType,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,SalesChannel,Salesperson,GrossSales,DiscountAmount,NetSales
1397,2024-07-04,East,West Bengal,Delhi,2042,Retail,Furniture,Laptop,7,17176,5,Offline,Neha,120232,6011.6,114220.4
1398,2024-03-03,South,West Bengal,Mumbai,2376,Retail,Office Supplies,Printer,4,10343,5,Offline,Sneha,41372,2068.6,39303.4
1399,2024-07-08,East,Delhi,Kolkata,2040,Retail,Furniture,Monitor,4,46091,0,Online,Arjun,184364,0.0,184364.0
1400,2024-05-04,North,West Bengal,Delhi,2169,Corporate,Electronics,Monitor,2,25612,0,Online,Arjun,51224,0.0,51224.0
1401,2024-05-29,East,Tamil Nadu,Delhi,2211,Retail,Electronics,Laptop,5,31098,10,Online,Amit,155490,15549.0,139941.0
1402,2024-11-09,North,Maharashtra,Delhi,2492,Corporate,Furniture,Desk,4,35954,20,Offline,Priya,143816,28763.2,115052.8
1403,2024-02-27,East,Tamil Nadu,Kolkata,2038,Corporate,Electronics,Router,1,33501,10,Offline,Amit,33501,3350.1,30150.9
1404,2024-12-07,West,Delhi,Kolkata,2368,Retail,Electronics,Printer,8,27728,15,Offline,Rohit,221824,33273.6,188550.4
1405,2024-10-31,North,Delhi,Mumbai,2150,Corporate,Furniture,Monitor,3,14929,5,Online,Arjun,44787,2239.35,42547.65
1406,2024-06-28,East,Tamil Nadu,Chennai,2110,Corporate,Furniture,Desk,6,19258,5,Online,Priya,115548,5777.4,109770.6
1407,2024-06-18,West,West Bengal,Delhi,2479,Retail,Furniture,Cabinet,4,2772,0,Online,Neha,11088,0.0,11088.0
1408,2024-11-21,North,West Bengal,Chennai,2435,Retail,Electronics,Router,9,17850,20,Offline,Amit,160650,32130.0,128520.0
1409,2024-09-27,West,Delhi,Kolkata,2046,Retail,Electronics,Cabinet,7,23038,0,Online,Neha,161266,0.0,161266.0
1410,2024-02-23,South,Karnataka,Kolkata,2574,Corporate,Office Supplies,Router,9,3900,15,Online,Neha,35100,5265.0,29835.0
1411,2024-04-10,South,West Bengal,Kolkata,2365,Corporate,Office Supplies,Printer,3,15871,10,Offline,Neha,47613,4761.3,42851.7
1412,2024-09-20,North,Tamil Nadu,Chennai,2068,Retail,Furniture,Chair,1,37810,10,Online,Amit,37810,3781.0,34029.0
1413,2024-02-22,East,West Bengal,Kolkata,2298,Retail,Office Supplies,Router,5,36791,20,Offline,Rohit,183955,36791.0,147164.0
1414,2024-02-29,North,Tamil Nadu,Mumbai,2295,Corporate,Electronics,Chair,3,18647,0,Online,Amit,55941,0.0,55941.0
1415,2024-04-17,West,Delhi,Kolkata,2202,Corporate,Office Supplies,Cabinet,6,3791,0,Offline,Sneha,22746,0.0,22746.0
1416,2024-01-05,East,West Bengal,Bengaluru,2060,Corporate,Electronics,Router,8,35756,15,Offline,Arjun,286048,42907.2,243140.8
1417,2024-04-12,South,Tamil Nadu,Chennai,2313,Corporate,Furniture,Printer,4,11392,10,Offline,Amit,45568,4556.8,41011.2
1418,2024-07-14,East,Delhi,Bengaluru,2160,Retail,Furniture,Laptop,5,34826,0,Offline,Amit,174130,0.0,174130.0
1419,2024-09-18,South,Karnataka,Kolkata,2330,Corporate,Electronics,Printer,5,37958,20,Offline,Rohit,189790,37958.0,151832.0
1420,2024-12-30,East,Tamil Nadu,Mumbai,2527,Corporate,Office Supplies,Printer,4,39389,10,Online,Sneha,157556,15755.6,141800.4
1421,2024-12-15,East,Karnataka,Delhi,2337,Corporate,Furniture,Laptop,4,45466,15,Offline,Amit,181864,27279.6,154584.4
1422,2024-02-16,East,Karnataka,Kolkata,2303,Corporate,Furniture,Laptop,4,37707,20,Offline,Arjun,150828,30165.6,120662.4
1423,2024-12-20,West,Maharashtra,Mumbai,2502,Retail,Office Supplies,Desk,4,40788,5,Offline,Arjun,163152,8157.6,154994.4
1424,2024-11-06,West,West Bengal,Chennai,2337,Retail,Office Supplies,Router,4,26495,15,Offline,Amit,105980,15897.0,90083.0
1425,2024-11-03,North,Tamil Nadu,Bengaluru,2549,Corporate,Electronics,Cabinet,5,5909,20,Online,Neha,29545,5909.0,23636.0
1426,2024-05-23,North,Karnataka,Bengaluru,2274,Corporate,Office Supplies,Desk,2,42938,0,Offline,Neha,85876,0.0,85876.0
1427,2024-09-25,South,Maharashtra,Bengaluru,2163,Retail,Office Supplies,Laptop,2,45374,5,Online,Sneha,90748,4537.4,86210.6
1428,2024-05-03,West,Delhi,Chennai,2442,Retail,Office Supplies,Chair,9,45202,15,Offline,Arjun,406818,61022.7,345795.3
1429,2024-04-15,South,Tamil Nadu,Mumbai,2318,Corporate,Electronics,Cabinet,2,30323,0,Offline,Neha,60646,0.0,60646.0
1430,2024-06-06,North,Karnataka,Chennai,2588,Corporate,Electronics,Chair,6,8369,5,Online,Arjun,50214,2510.7,47703.3
1431,2024-05-26,South,West Bengal,Bengaluru,2503,Retail,Furniture,Printer,2,36224,10,Online,Sneha,72448,7244.8,65203.2
1432,2024-05-24,North,Maharashtra,Kolkata,2386,Retail,Electronics,Monitor,5,22901,0,Online,Sneha,114505,0.0,114505.0
1433,2024-04-29,West,Karnataka,Delhi,2493,Retail,Furniture,Printer,4,26458,20,Offline,Neha,105832,21166.4,84665.6
1434,2024-11-14,East,West Bengal,Chennai,2489,Retail,Office Supplies,Printer,7,11266,15,Online,Amit,78862,11829.3,67032.7
1435,2024-10-01,West,Karnataka,Chennai,2072,Retail,Furniture,Monitor,7,20268,5,Offline,Priya,141876,7093.8,134782.2
1436,2024-04-01,South,Tamil Nadu,Mumbai,2508,Retail,Furniture,Router,6,31294,0,Online,Rohit,187764,0.0,187764.0
1437,2024-02-27,South,Tamil Nadu,Mumbai,2389,Corporate,Office Supplies,Laptop,5,26645,10,Online,Priya,133225,13322.5,119902.5
1438,2024-12-11,West,Tamil Nadu,Chennai,2294,Retail,Furniture,Chair,1,10586,15,Offline,Priya,10586,1587.9,8998.1
1439,2024-08-16,West,Maharashtra,Bengaluru,2368,Retail,Electronics,Printer,3,43703,15,Online,Arjun,131109,19666.35,111442.65
1440,2024-04-26,North,Tamil Nadu,Delhi,2548,Retail,Electronics,Monitor,9,26942,0,Online,Sneha,242478,0.0,242478.0
1441,2024-11-13,South,West Bengal,Mumbai,2567,Retail,Electronics,Desk,1,16912,10,Offline,Arjun,16912,1691.2,15220.8
1442,2024-10-05,South,Karnataka,Bengaluru,2186,Corporate,Electronics,Printer,5,26096,5,Offline,Neha,130480,6524.0,123956.0
1443,2024-05-06,West,Delhi,Kolkata,2444,Corporate,Furniture,Chair,2,10755,0,Offline,Rohit,21510,0.0,21510.0
1444,2024-05-08,East,West Bengal,Mumbai,2569,Retail,Furniture,Laptop,4,42906,5,Online,Neha,171624,8581.2,163042.8
1445,2024-02-27,South,West Bengal,Bengaluru,2362,Corporate,Office Supplies,Printer,1,41024,15,Online,Amit,41024,6153.6,34870.4
1446,2024-05-01,East,Tamil Nadu,Bengaluru,2122,Corporate,Furniture,Printer,3,23832,5,Online,Rohit,71496,3574.8,67921.2
1447,2024-01-01,West,Maharashtra,Delhi,2187,Corporate,Furniture,Router,7,45124,10,Online,Arjun,315868,31586.8,284281.2
1448,2024-08-26,West,Karnataka,Delhi,2419,Corporate,Furniture,Monitor,3,16264,20,Online,Arjun,48792,9758.4,39033.6
1449,2024-10-16,North,Maharashtra,Kolkata,2251,Corporate,Office Supplies,Desk,4,28063,10,Offline,Neha,112252,11225.2,101026.8
1450,2024-04-05,South,Karnataka,Bengaluru,2548,Corporate,Electronics,Desk,2,22639,5,Online,Arjun,45278,2263.9,43014.1
1451,2024-05-05,East,Karnataka,Bengaluru,2334,Retail,Furniture,Cabinet,3,36870,0,Offline,Arjun,110610,0.0,110610.0
1452,2024-04-27,North,Maharashtra,Delhi,2091,Retail,Office Supplies,Laptop,9,5562,15,Online,Priya,50058,7508.7,42549.3
1453,2024-02-17,South,West Bengal,Mumbai,2529,Retail,Office Supplies,Cabinet,3,45145,20,Offline,Amit,135435,27087.0,108348.0
1454,2024-03-29,North,Karnataka,Mumbai,2062,Retail,Office Supplies,Chair,5,7744,0,Online,Priya,38720,0.0,38720.0
1455,2024-08-24,West,Maharashtra,Chennai,2511,Retail,Electronics,Laptop,2,6872,0,Online,Arjun,13744,0.0,13744.0
1456,2024-09-28,South,Karnataka,Delhi,2138,Corporate,Furniture,Printer,4,40373,10,Offline,Sneha,161492,16149.2,145342.8
1457,2024-07-07,North,Delhi,Chennai,2184,Retail,Office Supplies,Printer,7,20465,5,Online,Priya,143255,7162.75,136092.25
1458,2024-07-10,North,West Bengal,Delhi,2204,Retail,Electronics,Desk,7,45497,10,Offline,Arjun,318479,31847.9,286631.1
1459,2024-03-09,East,Tamil Nadu,Kolkata,2213,Corporate,Office Supplies,Chair,3,17456,5,Online,Arjun,52368,2618.4,49749.6
1460,2024-10-04,North,Karnataka,Bengaluru,2255,Corporate,Office Supplies,Monitor,5,40973,10,Online,Amit,204865,20486.5,184378.5
1461,2024-12-14,South,Delhi,Kolkata,2134,Retail,Office Supplies,Chair,1,14394,0,Offline,Neha,14394,0.0,14394.0
1462,2024-09-03,South,Tamil Nadu,Delhi,2572,Corporate,Office Supplies,Printer,1,45548,15,Online,Rohit,45548,6832.2,38715.8
1463,2024-03-16,East,Tamil Nadu,Bengaluru,2087,Corporate,Office Supplies,Monitor,5,33882,5,Offline,Priya,169410,8470.5,160939.5
1464,2024-06-02,South,Karnataka,Mumbai,2206,Corporate,Electronics,Chair,9,4550,20,Online,Priya,40950,8190.0,32760.0
1465,2024-05-23,West,Maharashtra,Mumbai,2128,Corporate,Furniture,Chair,1,17209,20,Online,Priya,17209,3441.8,13767.2
1466,2024-03-26,South,Karnataka,Chennai,2002,Retail,Furniture,Monitor,1,16222,0,Online,Arjun,16222,0.0,16222.0
1467,2024-07-03,South,Delhi,Delhi,2120,Corporate,Furniture,Printer,4,15710,10,Online,Amit,62840,6284.0,56556.0
1468,2024-10-11,North,Tamil Nadu,Delhi,2384,Retail,Furniture,Chair,4,37045,10,Online,Arjun,148180,14818.0,133362.0
1469,2024-08-07,North,Karnataka,Mumbai,2037,Retail,Electronics,Monitor,2,39174,0,Online,Arjun,78348,0.0,78348.0
1470,2024-03-09,South,Maharashtra,Kolkata,2340,Corporate,Electronics,Router,9,34989,20,Online,Neha,314901,62980.2,251920.8
1471,2024-02-16,East,Karnataka,Bengaluru,2020,Corporate,Electronics,Router,9,18233,20,Offline,Sneha,164097,32819.4,131277.6
1472,2024-04-03,North,West Bengal,Kolkata,2241,Corporate,Office Supplies,Printer,2,20580,10,Online,Amit,41160,4116.0,37044.0
1473,2024-08-25,East,Maharashtra,Kolkata,2454,Retail,Office Supplies,Monitor,9,37164,5,Online,Priya,334476,16723.8,317752.2
1474,2024-07-22,South,Delhi,Mumbai,2302,Corporate,Office Supplies,Router,6,40209,15,Online,Rohit,241254,36188.1,205065.9
1475,2024-08-05,South,Tamil Nadu,Mumbai,2595,Corporate,Furniture,Monitor,8,46732,5,Offline,Priya,373856,18692.8,355163.2
1476,2024-12-06,West,Karnataka,Mumbai,2594,Corporate,Office Supplies,Chair,4,38514,20,Offline,Arjun,154056,30811.2,123244.8
1477,2024-02-08,North,Maharashtra,Chennai,2068,Corporate,Furniture,Printer,2,41652,5,Online,Amit,83304,4165.2,79138.8
1478,2024-04-09,South,West Bengal,Kolkata,2128,Corporate,Office Supplies,Router,2,27750,15,Online,Amit,55500,8325.0,47175.0
1479,2024-10-15,West,Maharashtra,Delhi,2195,Retail,Furniture,Cabinet,9,20729,5,Online,Amit,186561,9328.05,177232.95
1480,2024-09-10,North,West Bengal,Bengaluru,2139,Corporate,Office Supplies,Chair,1,48637,5,Offline,Sneha,48637,2431.85,46205.15
1481,2024-08-09,South,Delhi,Chennai,2443,Corporate,Office Supplies,Cabinet,7,16975,5,Online,Priya,118825,5941.25,112883.75
1482,2024-12-22,South,Tamil Nadu,Delhi,2282,Corporate,Electronics,Cabinet,3,46912,5,Offline,Sneha,140736,7036.8,133699.2
1483,2024-01-23,North,Delhi,Kolkata,2311,Retail,Office Supplies,Laptop,3,44376,0,Online,Neha,133128,0.0,133128.0
1484,2024-09-06,North,Karnataka,Mumbai,2534,Corporate,Office Supplies,Laptop,2,29511,20,Offline,Rohit,59022,11804.4,47217.6
1485,2024-01-10,North,Maharashtra,Kolkata,2276,Retail,Electronics,Printer,6,8628,15,Offline,Neha,51768,7765.2,44002.8
1486,2024-09-02,South,West Bengal,Bengaluru,2060,Retail,Furniture,Router,2,32950,20,Online,Arjun,65900,13180.0,52720.0
1487,2024-11-20,South,West Bengal,Chennai,2318,Corporate,Electronics,Router,4,19397,0,Online,Sneha,77588,0.0,77588.0
1488,2024-04-09,West,Maharashtra,Chennai,2051,Corporate,Electronics,Router,9,8668,0,Online,Sneha,78012,0.0,78012.0
1489,2024-10-16,East,Maharashtra,Bengaluru,2152,Corporate,Furniture,Monitor,9,7361,0,Online,Neha,66249,0.0,66249.0
1490,2024-06-28,North,Karnataka,Delhi,2310,Retail,Office Supplies,Chair,6,42258,0,Online,Arjun,253548,0.0,253548.0
1491,2024-08-10,South,Delhi,Delhi,2543,Retail,Furniture,Router,4,14250,5,Online,Amit,57000,2850.0,54150.0
1492,2024-09-06,South,West Bengal,Chennai,2566,Retail,Office Supplies,Chair,7,17488,20,Online,Arjun,122416,24483.2,97932.8
1493,2024-05-26,North,Karnataka,Chennai,2388,Retail,Office Supplies,Printer,1,3479,10,Offline,Priya,3479,347.9,3131.1
1494,2024-04-05,East,Delhi,Mumbai,2547,Retail,Furniture,Cabinet,4,24024,15,Online,Neha,96096,14414.4,81681.6
1495,2024-09-13,North,Karnataka,Delhi,2176,Retail,Electronics,Router,5,7565,0,Online,Arjun,37825,0.0,37825.0
1496,2024-11-20,East,West Bengal,Bengaluru,2361,Corporate,Furniture,Printer,8,38184,20,Offline,Amit,305472,61094.4,244377.6
1497,2024-01-04,South,Maharashtra,Delhi,2313,Corporate,Office Supplies,Router,2,23684,0,Online,Arjun,47368,0.0,47368.0
1498,2024-01-16,East,Maharashtra,Mumbai,2096,Retail,Furniture,Laptop,5,33865,0,Online,Sneha,169325,0.0,169325.0
1499,2024-10-06,West,Delhi,Chennai,2212,Corporate,Furniture,Desk,6,24204,0,Online,Rohit,145224,0.0,145224.0
1500,2024-12-01,South,Tamil Nadu,Chennai,2136,Corporate,Office Supplies,Printer,5,6122,0,Online,Sneha,30610,0.0,30610.0
1501,2024-09-03,West,Delhi,Mumbai,2005,Retail,Electronics,Router,9,18761,0,Offline,Rohit,168849,0.0,168849.0
1502,2024-09-14,North,Tamil Nadu,Bengaluru,2108,Retail,Furniture,Desk,1,45432,15,Offline,Arjun,45432,6814.8,38617.2
1503,2024-06-08,North,Karnataka,Chennai,2546,Corporate,Office Supplies,Printer,3,28919,20,Online,Priya,86757,17351.4,69405.6
1504,2024-12-05,North,Karnataka,Kolkata,2038,Retail,Office Supplies,Monitor,2,34967,0,Online,Arjun,69934,0.0,69934.0
1505,2024-05-31,East,West Bengal,Chennai,2424,Retail,Furniture,Router,3,26105,0,Offline,Amit,78315,0.0,78315.0
1506,2024-06-26,South,Tamil Nadu,Kolkata,2260,Corporate,Electronics,Monitor,9,29671,0,Online,Arjun,267039,0.0,267039.0
1507,2024-06-11,North,West Bengal,Mumbai,2425,Retail,Furniture,Laptop,9,22664,0,Offline,Rohit,203976,0.0,203976.0
1508,2024-02-02,North,Maharashtra,Mumbai,2086,Corporate,Electronics,Router,2,46697,5,Offline,Sneha,93394,4669.7,88724.3
1509,2024-06-27,South,Tamil Nadu,Chennai,2464,Corporate,Electronics,Cabinet,3,14296,5,Offline,Priya,42888,2144.4,40743.6
1510,2024-04-10,North,Delhi,Delhi,2075,Corporate,Electronics,Laptop,4,37354,10,Online,Arjun,149416,14941.6,134474.4
1511,2024-09-24,West,Maharashtra,Kolkata,2470,Corporate,Electronics,Desk,9,31820,0,Online,Arjun,286380,0.0,286380.0
1512,2024-11-18,South,Maharashtra,Bengaluru,2413,Corporate,Furniture,Printer,3,1165,10,Online,Sneha,3495,349.5,3145.5
1513,2024-03-05,South,Delhi,Chennai,2456,Retail,Office Supplies,Chair,7,33194,15,Offline,Priya,232358,34853.7,197504.3
1514,2024-06-16,South,Maharashtra,Bengaluru,2284,Retail,Office Supplies,Laptop,3,24730,10,Online,Neha,74190,7419.0,66771.0
1515,2024-11-25,West,Tamil Nadu,Chennai,2238,Retail,Office Supplies,Chair,7,23495,20,Online,Arjun,164465,32893.0,131572.0
1516,2024-02-12,South,West Bengal,Delhi,2598,Retail,Office Supplies,Chair,7,27284,5,Offline,Arjun,190988,9549.4,181438.6
1517,2024-02-13,West,Maharashtra,Delhi,2557,Corporate,Office Supplies,Printer,9,15105,5,Online,Neha,135945,6797.25,129147.75
1518,2024-10-11,South,Tamil Nadu,Delhi,2371,Corporate,Office Supplies,Desk,2,17963,0,Online,Rohit,35926,0.0,35926.0
1519,2024-01-12,East,Karnataka,Delhi,2494,Retail,Furniture,Printer,6,8919,0,Online,Rohit,53514,0.0,53514.0
1520,2024-04-04,North,Tamil Nadu,Mumbai,2044,Corporate,Electronics,Router,9,48452,15,Offline,Amit,436068,65410.2,370657.8
1521,2024-10-28,East,West Bengal,Mumbai,2400,Retail,Office Supplies,Laptop,2,34337,15,Online,Sneha,68674,10301.1,58372.9
1522,2024-09-09,North,Tamil Nadu,Kolkata,2246,Retail,Furniture,Chair,2,5763,20,Offline,Priya,11526,2305.2,9220.8
1523,2024-08-29,West,Delhi,Bengaluru,2596,Retail,Office Supplies,Printer,5,49377,0,Offline,Arjun,246885,0.0,246885.0
1524,2024-02-04,East,West Bengal,Chennai,2449,Corporate,Office Supplies,Printer,8,41219,0,Offline,Arjun,329752,0.0,329752.0
1525,2024-08-02,South,Karnataka,Chennai,2484,Corporate,Electronics,Printer,9,46187,15,Online,Amit,415683,62352.45,353330.55
1526,2024-12-02,North,Delhi,Mumbai,2017,Corporate,Electronics,Laptop,2,34631,15,Online,Arjun,69262,10389.3,58872.7
1527,2024-03-30,North,Tamil Nadu,Chennai,2288,Corporate,Electronics,Desk,5,37776,15,Online,Sneha,188880,28332.0,160548.0
1528,2024-09-20,East,West Bengal,Mumbai,2413,Retail,Office Supplies,Cabinet,7,35023,5,Offline,Amit,245161,12258.05,232902.95
1529,2024-04-02,West,Karnataka,Kolkata,2234,Corporate,Office Supplies,Printer,6,1019,10,Offline,Sneha,6114,611.4,5502.6
1530,2024-03-30,East,Delhi,Bengaluru,2415,Corporate,Office Supplies,Laptop,6,31606,10,Online,Amit,189636,18963.6,170672.4
1531,2024-04-24,West,Karnataka,Kolkata,2498,Corporate,Electronics,Chair,7,45004,0,Offline,Arjun,315028,0.0,315028.0
1532,2024-04-14,West,Tamil Nadu,Delhi,2114,Retail,Furniture,Router,3,11014,5,Online,Amit,33042,1652.1,31389.9
1533,2024-07-14,North,Karnataka,Delhi,2233,Retail,Office Supplies,Cabinet,3,47956,15,Online,Rohit,143868,21580.2,122287.8
1534,2024-11-09,East,Maharashtra,Delhi,2539,Corporate,Office Supplies,Monitor,9,7733,0,Online,Priya,69597,0.0,69597.0
1535,2024-04-23,East,Delhi,Kolkata,2010,Corporate,Office Supplies,Cabinet,8,1602,5,Online,Arjun,12816,640.8,12175.2
1536,2024-03-15,West,Karnataka,Chennai,2205,Corporate,Furniture,Cabinet,5,1097,20,Online,Neha,5485,1097.0,4388.0
1537,2024-08-04,East,Tamil Nadu,Bengaluru,2246,Corporate,Office Supplies,Laptop,6,47215,5,Online,Priya,283290,14164.5,269125.5
1538,2024-10-03,South,Tamil Nadu,Delhi,2558,Retail,Furniture,Monitor,1,20157,0,Online,Arjun,20157,0.0,20157.0
1539,2024-09-05,South,Karnataka,Delhi,2126,Corporate,Office Supplies,Printer,1,45509,10,Offline,Priya,45509,4550.9,40958.1
1540,2024-06-12,East,Tamil Nadu,Delhi,2146,Corporate,Furniture,Printer,4,39049,15,Online,Rohit,156196,23429.4,132766.6
1541,2024-12-22,East,West Bengal,Bengaluru,2117,Corporate,Office Supplies,Cabinet,2,44065,20,Offline,Priya,88130,17626.0,70504.0
1542,2024-07-10,West,West Bengal,Delhi,2381,Retail,Electronics,Laptop,7,6756,5,Offline,Amit,47292,2364.6,44927.4
1543,2024-08-14,South,West Bengal,Bengaluru,2411,Retail,Electronics,Monitor,2,43648,0,Online,Priya,87296,0.0,87296.0
1544,2024-06-25,South,Maharashtra,Delhi,2583,Corporate,Electronics,Printer,2,29901,0,Offline,Arjun,59802,0.0,59802.0
1545,2024-04-08,North,Karnataka,Kolkata,2362,Corporate,Electronics,Chair,5,42048,15,Offline,Neha,210240,31536.0,178704.0
1546,2024-02-05,West,Maharashtra,Kolkata,2508,Corporate,Office Supplies,Desk,4,7054,0,Offline,Neha,28216,0.0,28216.0
1547,2024-04-05,North,Tamil Nadu,Bengaluru,2136,Corporate,Electronics,Desk,8,13164,0,Online,Sneha,105312,0.0,105312.0
1548,2024-05-31,South,Maharashtra,Kolkata,2174,Corporate,Furniture,Printer,4,42867,15,Online,Priya,171468,25720.2,145747.8
1549,2024-05-30,West,Tamil Nadu,Bengaluru,2288,Retail,Electronics,Monitor,6,48779,20,Online,Neha,292674,58534.8,234139.2
1550,2024-07-08,East,Tamil Nadu,Kolkata,2480,Retail,Electronics,Router,5,24886,10,Online,Priya,124430,12443.0,111987.0
1551,2024-08-11,West,Delhi,Kolkata,2018,Retail,Electronics,Printer,2,5346,10,Online,Neha,10692,1069.2,9622.8
1552,2024-02-06,East,West Bengal,Bengaluru,2194,Corporate,Office Supplies,Router,8,26705,5,Offline,Priya,213640,10682.0,202958.0
1553,2024-09-24,East,Tamil Nadu,Chennai,2329,Retail,Electronics,Router,2,26070,20,Offline,Arjun,52140,10428.0,41712.0
1554,2024-07-01,West,Delhi,Kolkata,2174,Retail,Furniture,Monitor,9,30755,5,Online,Priya,276795,13839.75,262955.25
1555,2024-01-13,East,West Bengal,Delhi,2448,Retail,Electronics,Router,9,21682,10,Offline,Arjun,195138,19513.8,175624.2
1556,2024-10-05,North,Tamil Nadu,Chennai,2353,Corporate,Electronics,Chair,3,39873,15,Offline,Arjun,119619,17942.85,101676.15
1557,2024-08-04,South,Tamil Nadu,Bengaluru,2498,Corporate,Electronics,Monitor,4,43519,0,Offline,Sneha,174076,0.0,174076.0
1558,2024-12-20,East,Maharashtra,Chennai,2140,Retail,Furniture,Printer,8,16543,10,Offline,Neha,132344,13234.4,119109.6
1559,2024-12-26,North,Maharashtra,Mumbai,2092,Corporate,Electronics,Cabinet,9,46032,20,Online,Amit,414288,82857.6,331430.4
1560,2024-10-12,East,West Bengal,Mumbai,2238,Retail,Furniture,Chair,3,36254,10,Online,Arjun,108762,10876.2,97885.8
1561,2024-09-29,South,Tamil Nadu,Kolkata,2204,Retail,Furniture,Laptop,5,900,20,Online,Neha,4500,900.0,3600.0
1562,2024-03-02,North,Karnataka,Kolkata,2559,Retail,Electronics,Desk,8,19739,20,Offline,Rohit,157912,31582.4,126329.6
1563,2024-03-24,South,Maharashtra,Delhi,2432,Retail,Furniture,Printer,3,10916,20,Offline,Priya,32748,6549.6,26198.4
1564,2024-08-04,South,West Bengal,Chennai,2244,Corporate,Office Supplies,Printer,7,3912,5,Online,Rohit,27384,1369.2,26014.8
1565,2024-12-07,North,Tamil Nadu,Mumbai,2316,Corporate,Electronics,Printer,8,16940,15,Online,Priya,135520,20328.0,115192.0
1566,2024-07-05,North,Tamil Nadu,Kolkata,2294,Corporate,Electronics,Chair,3,24906,10,Offline,Sneha,74718,7471.8,67246.2
1567,2024-01-19,North,Karnataka,Chennai,2281,Corporate,Furniture,Laptop,2,2375,15,Online,Arjun,4750,712.5,4037.5
1568,2024-06-25,West,West Bengal,Kolkata,2016,Retail,Furniture,Cabinet,7,37566,0,Online,Amit,262962,0.0,262962.0
1569,2024-04-09,North,Tamil Nadu,Kolkata,2070,Corporate,Electronics,Monitor,9,37036,10,Offline,Arjun,333324,33332.4,299991.6
1570,2024-08-20,North,Maharashtra,Mumbai,2268,Retail,Office Supplies,Laptop,1,6252,15,Offline,Priya,6252,937.8,5314.2
1571,2024-03-16,North,Karnataka,Mumbai,2324,Corporate,Furniture,Chair,3,21717,15,Online,Amit,65151,9772.65,55378.35
1572,2024-09-21,North,West Bengal,Kolkata,2304,Corporate,Furniture,Printer,5,12989,0,Offline,Arjun,64945,0.0,64945.0
1573,2024-10-10,East,Karnataka,Bengaluru,2450,Corporate,Office Supplies,Desk,3,1853,20,Online,Amit,5559,1111.8,4447.2
1574,2024-07-24,West,Maharashtra,Kolkata,2006,Retail,Office Supplies,Printer,1,27486,10,Offline,Priya,27486,2748.6,24737.4
1575,2024-08-10,South,West Bengal,Kolkata,2313,Retail,Electronics,Monitor,7,21871,10,Offline,Sneha,153097,15309.7,137787.3
1576,2024-02-21,North,Karnataka,Delhi,2102,Retail,Office Supplies,Router,7,39865,0,Online,Sneha,279055,0.0,279055.0
1577,2024-12-04,East,Delhi,Delhi,2192,Retail,Electronics,Desk,8,15191,20,Offline,Arjun,121528,24305.6,97222.4
1578,2024-05-23,East,Maharashtra,Delhi,2573,Corporate,Office Supplies,Printer,5,4811,10,Online,Rohit,24055,2405.5,21649.5
1579,2024-03-09,East,Maharashtra,Bengaluru,2528,Retail,Furniture,Cabinet,5,48575,10,Offline,Priya,242875,24287.5,218587.5
1580,2024-04-08,South,Maharashtra,Bengaluru,2170,Retail,Electronics,Desk,5,11294,10,Online,Arjun,56470,5647.0,50823.0
1581,2024-01-25,North,Delhi,Kolkata,2536,Corporate,Electronics,Router,1,3434,20,Offline,Arjun,3434,686.8,2747.2
1582,2024-02-22,West,Delhi,Delhi,2250,Corporate,Electronics,Laptop,5,16906,0,Offline,Sneha,84530,0.0,84530.0
1583,2024-05-30,West,Tamil Nadu,Bengaluru,2386,Retail,Office Supplies,Chair,6,10894,10,Online,Amit,65364,6536.4,58827.6
1584,2024-05-23,East,Karnataka,Mumbai,2206,Corporate,Furniture,Printer,1,27372,15,Offline,Priya,27372,4105.8,23266.2
1585,2024-02-26,South,Tamil Nadu,Kolkata,2540,Retail,Electronics,Monitor,7,42208,20,Online,Amit,295456,59091.2,236364.8
1586,2024-02-08,South,Karnataka,Chennai,2415,Corporate,Electronics,Laptop,1,41593,5,Offline,Neha,41593,2079.65,39513.35
1587,2024-04-18,South,Delhi,Kolkata,2379,Retail,Electronics,Printer,2,21300,0,Offline,Neha,42600,0.0,42600.0
1588,2024-06-29,West,Delhi,Chennai,2143,Retail,Electronics,Laptop,2,43897,15,Online,Priya,87794,13169.1,74624.9
1589,2024-02-11,East,Tamil Nadu,Delhi,2024,Retail,Furniture,Monitor,5,38409,10,Offline,Rohit,192045,19204.5,172840.5
1590,2024-07-04,North,West Bengal,Chennai,2072,Retail,Office Supplies,Printer,7,21852,5,Offline,Neha,152964,7648.2,145315.8
1591,2024-08-10,West,Tamil Nadu,Delhi,2092,Retail,Furniture,Router,1,36939,0,Online,Sneha,36939,0.0,36939.0
1592,2024-05-01,East,Karnataka,Mumbai,2504,Corporate,Electronics,Router,1,28812,20,Offline,Rohit,28812,5762.4,23049.6
1593,2024-05-12,East,Tamil Nadu,Chennai,2597,Retail,Furniture,Monitor,1,40560,5,Online,Arjun,40560,2028.0,38532.0
1594,2024-06-11,North,Maharashtra,Kolkata,2335,Retail,Electronics,Desk,6,15938,5,Online,Neha,95628,4781.4,90846.6
1595,2024-08-02,North,Karnataka,Delhi,2424,Retail,Office Supplies,Monitor,2,23885,15,Online,Sneha,47770,7165.5,40604.5
